"Year" "Age" "mx" "qx" "ax" "lx" "dx" "Lx" "Tx" "ex"
"5273" 1980 "55" NA 0.00790503181214821 NA NA NA NA NA NA
"5274" 1980 "56" NA 0.00943254060945377 NA NA NA NA NA NA
"5275" 1980 "57" NA 0.0111169607921454 NA NA NA NA NA NA
"5276" 1980 "58" NA 0.0129680429749487 NA NA NA NA NA NA
"5277" 1980 "59" NA 0.01499565216211 NA NA NA NA NA NA
"5278" 1980 "60" NA 0.0172098967055783 NA NA NA NA NA NA
"5279" 1980 "61" NA 0.0196209638918817 NA NA NA NA NA NA
"5280" 1980 "62" NA 0.022239122098707 NA NA NA NA NA NA
"5281" 1980 "63" NA 0.0250746926035864 NA NA NA NA NA NA
"5282" 1980 "64" NA 0.0281379788475055 NA NA NA NA NA NA
"5283" 1980 "65" NA 0.0314391781230704 NA NA NA NA NA NA
"5284" 1980 "66" NA 0.0349884173791124 NA NA NA NA NA NA
"5285" 1980 "67" NA 0.0387955945280054 NA NA NA NA NA NA
"5286" 1980 "68" NA 0.0428703484364995 NA NA NA NA NA NA
"5287" 1980 "69" NA 0.0472221103458039 NA NA NA NA NA NA
"5288" 1980 "70" NA 0.0518596962339091 NA NA NA NA NA NA
"5289" 1980 "71" NA 0.0567916411878906 NA NA NA NA NA NA
"5290" 1980 "72" NA 0.0620258156291437 NA NA NA NA NA NA
"5291" 1980 "73" NA 0.0675693374430015 NA NA NA NA NA NA
"5292" 1980 "74" NA 0.0734288673520178 NA NA NA NA NA NA
"5293" 1980 "75" NA 0.0796098628885794 NA NA NA NA NA NA
"5294" 1980 "76" NA 0.0861172411533488 NA NA NA NA NA NA
"5295" 1980 "77" NA 0.092954700509717 NA NA NA NA NA NA
"5296" 1980 "78" NA 0.100124658884731 NA NA NA NA NA NA
"5297" 1980 "79" NA 0.107628788811647 NA NA NA NA NA NA
"5298" 1980 "80" NA 0.115466822050714 NA NA NA NA NA NA
"5299" 1980 "81" NA 0.123637524377512 NA NA NA NA NA NA
"5300" 1980 "82" NA 0.132137738401956 NA NA NA NA NA NA
"5301" 1980 "83" NA 0.140963484642938 NA NA NA NA NA NA
"5302" 1980 "84" NA 0.150109098759245 NA NA NA NA NA NA
"5303" 1980 "85" NA 0.159567296463374 NA NA NA NA NA NA
"5304" 1980 "86" NA 0.169329994016291 NA NA NA NA NA NA
"5305" 1980 "87" NA 0.179387188519526 NA NA NA NA NA NA
"5306" 1980 "88" NA 0.189728146676744 NA NA NA NA NA NA
"5307" 1980 "89" NA 0.200340829611434 NA NA NA NA NA NA
"5308" 1980 "90" NA 0.211211735246395 NA NA NA NA NA NA
"5309" 1980 "91" NA 0.222326706078819 NA NA NA NA NA NA
"5310" 1980 "92" NA 0.233670175496174 NA NA NA NA NA NA
"5311" 1980 "93" NA 0.245226068210718 NA NA NA NA NA NA
"5312" 1980 "94" NA 0.256977640515845 NA NA NA NA NA NA
"5313" 1980 "95" NA 0.268907820996151 NA NA NA NA NA NA
"5314" 1980 "96" NA 0.280999501417156 NA NA NA NA NA NA
"5315" 1980 "97" NA 0.293235597579096 NA NA NA NA NA NA
"5316" 1980 "98" NA 0.305599088457917 NA NA NA NA NA NA
"5317" 1980 "99" NA 0.318073315706161 NA NA NA NA NA NA
"5318" 1980 "100" NA 0.330642214177268 NA NA NA NA NA NA
"5319" 1980 "101" NA 0.343290185046682 NA NA NA NA NA NA
"5320" 1980 "102" NA 0.356002958743993 NA NA NA NA NA NA
"5321" 1980 "103" NA 0.368766884145061 NA NA NA NA NA NA
"5322" 1980 "104" NA 0.38156980850793 NA NA NA NA NA NA
"5323" 1980 "105" NA 0.394401280628306 NA NA NA NA NA NA
"5324" 1980 "106" NA 0.407251789458627 NA NA NA NA NA NA
"5325" 1980 "107" NA 0.420114169173331 NA NA NA NA NA NA
"5326" 1980 "108" NA 0.432982454841563 NA NA NA NA NA NA
"5327" 1980 "109" NA 0.445853139889302 NA NA NA NA NA NA
"5328" 1980 "110+" NA 1 NA NA NA NA NA NA
"5329" 1981 "0" NA 0.006 NA NA NA NA NA NA
"5330" 1981 "1" NA 0.00129783912089686 NA NA NA NA NA NA
"5331" 1981 "2" NA 0.00121028641321295 NA NA NA NA NA NA
"5332" 1981 "3" NA 0.00112271228357265 NA NA NA NA NA NA
"5333" 1981 "4" NA 0.00103506189547255 NA NA NA NA NA NA
"5334" 1981 "5" NA 0.000947258972935303 NA NA NA NA NA NA
"5335" 1981 "6" NA 0.00085917791438428 NA NA NA NA NA NA
"5336" 1981 "7" NA 0.000770673374612118 NA NA NA NA NA NA
"5337" 1981 "8" NA 0.000681564719443104 NA NA NA NA NA NA
"5338" 1981 "9" NA 0.000591641342292069 NA NA NA NA NA NA
"5339" 1981 "10" NA 0.000500680721289013 NA NA NA NA NA NA
"5340" 1981 "11" NA 0.000408435233603142 NA NA NA NA NA NA
"5341" 1981 "12" NA 0.000314649063959711 NA NA NA NA NA NA
"5342" 1981 "13" NA 0.000219059625908724 NA NA NA NA NA NA
"5343" 1981 "14" NA 0.000121406006355535 NA NA NA NA NA NA
"5344" 1981 "15" NA 2.14369367769167e-05 NA NA NA NA NA NA
"5345" 1981 "16" NA 8.10638636238111e-05 NA NA NA NA NA NA
"5346" 1981 "17" NA 0.000186292414257859 NA NA NA NA NA NA
"5347" 1981 "18" NA 0.000294374138396554 NA NA NA NA NA NA
"5348" 1981 "19" NA 0.000405324791559113 NA NA NA NA NA NA
"5349" 1981 "20" NA 0.000519089211416077 NA NA NA NA NA NA
"5350" 1981 "21" NA 0.000635426717541549 NA NA NA NA NA NA
"5351" 1981 "22" NA 0.000754016661308751 NA NA NA NA NA NA
"5352" 1981 "23" NA 0.000874364755764278 NA NA NA NA NA NA
"5353" 1981 "24" NA 0.000995785990799857 NA NA NA NA NA NA
"5354" 1981 "25" NA 0.00111749736777219 NA NA NA NA NA NA
"5355" 1981 "26" NA 0.00123848106837601 NA NA NA NA NA NA
"5356" 1981 "27" NA 0.00135759592055614 NA NA NA NA NA NA
"5357" 1981 "28" NA 0.00147344215691993 NA NA NA NA NA NA
"5358" 1981 "29" NA 0.00158450792164544 NA NA NA NA NA NA
"5359" 1981 "30" NA 0.00168904226092767 NA NA NA NA NA NA
"5360" 1981 "31" NA 0.00178504942295232 NA NA NA NA NA NA
"5361" 1981 "32" NA 0.00187040376032642 NA NA NA NA NA NA
"5362" 1981 "33" NA 0.0019426574017566 NA NA NA NA NA NA
"5363" 1981 "34" NA 0.00199922957306796 NA NA NA NA NA NA
"5364" 1981 "35" NA 0.0020372731922629 NA NA NA NA NA NA
"5365" 1981 "36" NA 0.00205366114964984 NA NA NA NA NA NA
"5366" 1981 "37" NA 0.00204511575981154 NA NA NA NA NA NA
"5367" 1981 "38" NA 0.00200798471521538 NA NA NA NA NA NA
"5368" 1981 "39" NA 0.00193846028662959 NA NA NA NA NA NA
"5369" 1981 "40" NA 0.00183242018569916 NA NA NA NA NA NA
"5370" 1981 "41" NA 0.00168541038013106 NA NA NA NA NA NA
"5371" 1981 "42" NA 0.00149280104338529 NA NA NA NA NA NA
"5372" 1981 "43" NA 0.00124952914970193 NA NA NA NA NA NA
"5373" 1981 "44" NA 0.000950355820640252 NA NA NA NA NA NA
"5374" 1981 "45" NA 0.000589697576637942 NA NA NA NA NA NA
"5375" 1981 "46" NA 0.000161605826782407 NA NA NA NA NA NA
"5376" 1981 "47" NA 0.000340058030907081 NA NA NA NA NA NA
"5377" 1981 "48" NA 0.000921895084209356 NA NA NA NA NA NA
"5378" 1981 "49" NA 0.00159069459663685 NA NA NA NA NA NA
"5379" 1981 "50" NA 0.00235361327352831 NA NA NA NA NA NA
"5380" 1981 "51" NA 0.00321818927326654 NA NA NA NA NA NA
"5381" 1981 "52" NA 0.00419214064506314 NA NA NA NA NA NA
"5382" 1981 "53" NA 0.00528359610268475 NA NA NA NA NA NA
"5383" 1981 "54" NA 0.00650088346476751 NA NA NA NA NA NA
"5384" 1981 "55" NA 0.0078527163048702 NA NA NA NA NA NA
"5385" 1981 "56" NA 0.00934796330372226 NA NA NA NA NA NA
"5386" 1981 "57" NA 0.0109957805578777 NA NA NA NA NA NA
"5387" 1981 "58" NA 0.01280559380059 NA NA NA NA NA NA
"5388" 1981 "59" NA 0.0147869371308247 NA NA NA NA NA NA
"5389" 1981 "60" NA 0.0169495671421368 NA NA NA NA NA NA
"5390" 1981 "61" NA 0.0193033057300376 NA NA NA NA NA NA
"5391" 1981 "62" NA 0.0218580239170835 NA NA NA NA NA NA
"5392" 1981 "63" NA 0.0246236440593746 NA NA NA NA NA NA
"5393" 1981 "64" NA 0.0276100721758974 NA NA NA NA NA NA
"5394" 1981 "65" NA 0.0308271072819508 NA NA NA NA NA NA
"5395" 1981 "66" NA 0.0342844704556854 NA NA NA NA NA NA
"5396" 1981 "67" NA 0.0379916259518908 NA NA NA NA NA NA
"5397" 1981 "68" NA 0.0419577785253061 NA NA NA NA NA NA
"5398" 1981 "69" NA 0.0461919291254413 NA NA NA NA NA NA
"5399" 1981 "70" NA 0.0507024717947116 NA NA NA NA NA NA
"5400" 1981 "71" NA 0.0554975212714092 NA NA NA NA NA NA
"5401" 1981 "72" NA 0.0605845283774347 NA NA NA NA NA NA
"5402" 1981 "73" NA 0.0659702019293654 NA NA NA NA NA NA
"5403" 1981 "74" NA 0.0716608068828479 NA NA NA NA NA NA
"5404" 1981 "75" NA 0.0776614471777779 NA NA NA NA NA NA
"5405" 1981 "76" NA 0.0839767046820551 NA NA NA NA NA NA
"5406" 1981 "77" NA 0.0906099744587852 NA NA NA NA NA NA
"5407" 1981 "78" NA 0.0975633816227757 NA NA NA NA NA NA
"5408" 1981 "79" NA 0.104838335180167 NA NA NA NA NA NA
"5409" 1981 "80" NA 0.112434417832668 NA NA NA NA NA NA
"5410" 1981 "81" NA 0.120350316457093 NA NA NA NA NA NA
"5411" 1981 "82" NA 0.128582960935105 NA NA NA NA NA NA
"5412" 1981 "83" NA 0.137128534683356 NA NA NA NA NA NA
"5413" 1981 "84" NA 0.145981680271579 NA NA NA NA NA NA
"5414" 1981 "85" NA 0.155135485125169 NA NA NA NA NA NA
"5415" 1981 "86" NA 0.16458226575653 NA NA NA NA NA NA
"5416" 1981 "87" NA 0.1743125029542 NA NA NA NA NA NA
"5417" 1981 "88" NA 0.184315949972859 NA NA NA NA NA NA
"5418" 1981 "89" NA 0.194581043640502 NA NA NA NA NA NA
"5419" 1981 "90" NA 0.205094984121779 NA NA NA NA NA NA
"5420" 1981 "91" NA 0.215844379048508 NA NA NA NA NA NA
"5421" 1981 "92" NA 0.226814433981645 NA NA NA NA NA NA
"5422" 1981 "93" NA 0.237989857533944 NA NA NA NA NA NA
"5423" 1981 "94" NA 0.249354743289351 NA NA NA NA NA NA
"5424" 1981 "95" NA 0.260892921173879 NA NA NA NA NA NA
"5425" 1981 "96" NA 0.272588172174203 NA NA NA NA NA NA
"5426" 1981 "97" NA 0.284424198747098 NA NA NA NA NA NA
"5427" 1981 "98" NA 0.296384727489614 NA NA NA NA NA NA
"5428" 1981 "99" NA 0.308453773639973 NA NA NA NA NA NA
"5429" 1981 "100" NA 0.320615850409794 NA NA NA NA NA NA
"5430" 1981 "101" NA 0.332855884109847 NA NA NA NA NA NA
"5431" 1981 "102" NA 0.345159999246857 NA NA NA NA NA NA
"5432" 1981 "103" NA 0.357514884211384 NA NA NA NA NA NA
"5433" 1981 "104" NA 0.369908619673197 NA NA NA NA NA NA
"5434" 1981 "105" NA 0.38233089039621 NA NA NA NA NA NA
"5435" 1981 "106" NA 0.394772281022209 NA NA NA NA NA NA
"5436" 1981 "107" NA 0.407225635945144 NA NA NA NA NA NA
"5437" 1981 "108" NA 0.419684973742093 NA NA NA NA NA NA
"5438" 1981 "109" NA 0.432146749970468 NA NA NA NA NA NA
"5439" 1981 "110+" NA 1 NA NA NA NA NA NA
"5440" 1982 "0" NA 0.006 NA NA NA NA NA NA
"5441" 1982 "1" NA 0.00127387083553905 NA NA NA NA NA NA
"5442" 1982 "2" NA 0.00118465309052387 NA NA NA NA NA NA
"5443" 1982 "3" NA 0.00109541375646823 NA NA NA NA NA NA
"5444" 1982 "4" NA 0.00100609688665242 NA NA NA NA NA NA
"5445" 1982 "5" NA 0.00091662472983558 NA NA NA NA NA NA
"5446" 1982 "6" NA 0.000826869596017585 NA NA NA NA NA NA
"5447" 1982 "7" NA 0.00073668398788732 NA NA NA NA NA NA
"5448" 1982 "8" NA 0.000645885865186557 NA NA NA NA NA NA
"5449" 1982 "9" NA 0.000554264855186368 NA NA NA NA NA NA
"5450" 1982 "10" NA 0.000461599600969139 NA NA NA NA NA NA
"5451" 1982 "11" NA 0.000367645818712031 NA NA NA NA NA NA
"5452" 1982 "12" NA 0.000272151685625945 NA NA NA NA NA NA
"5453" 1982 "13" NA 0.000174859262810312 NA NA NA NA NA NA
"5454" 1982 "14" NA 7.55132555179674e-05 NA NA NA NA NA NA
"5455" 1982 "15" NA 2.61309380190179e-05 NA NA NA NA NA NA
"5456" 1982 "16" NA 0.000130279599044992 NA NA NA NA NA NA
"5457" 1982 "17" NA 0.000237117783406733 NA NA NA NA NA NA
"5458" 1982 "18" NA 0.000346759725067868 NA NA NA NA NA NA
"5459" 1982 "19" NA 0.000459211049459509 NA NA NA NA NA NA
"5460" 1982 "20" NA 0.000574407557293305 NA NA NA NA NA NA
"5461" 1982 "21" NA 0.00069210271366888 NA NA NA NA NA NA
"5462" 1982 "22" NA 0.000811972395473298 NA NA NA NA NA NA
"5463" 1982 "23" NA 0.000933525661958965 NA NA NA NA NA NA
"5464" 1982 "24" NA 0.00105608436648307 NA NA NA NA NA NA
"5465" 1982 "25" NA 0.00117887473234914 NA NA NA NA NA NA
"5466" 1982 "26" NA 0.00130089566423164 NA NA NA NA NA NA
"5467" 1982 "27" NA 0.00142102658422268 NA NA NA NA NA NA
"5468" 1982 "28" NA 0.00153789630271395 NA NA NA NA NA NA
"5469" 1982 "29" NA 0.00165002441069537 NA NA NA NA NA NA
"5470" 1982 "30" NA 0.00175569554278879 NA NA NA NA NA NA
"5471" 1982 "31" NA 0.00185295300529313 NA NA NA NA NA NA
"5472" 1982 "32" NA 0.00193971038523371 NA NA NA NA NA NA
"5473" 1982 "33" NA 0.0020135571543875 NA NA NA NA NA NA
"5474" 1982 "34" NA 0.00207194838998788 NA NA NA NA NA NA
"5475" 1982 "35" NA 0.00211206941287426 NA NA NA NA NA NA
"5476" 1982 "36" NA 0.00213082700428339 NA NA NA NA NA NA
"5477" 1982 "37" NA 0.00212497839305043 NA NA NA NA NA NA
"5478" 1982 "38" NA 0.00209090777227538 NA NA NA NA NA NA
"5479" 1982 "39" NA 0.00202484455034784 NA NA NA NA NA NA
"5480" 1982 "40" NA 0.00192270580698562 NA NA NA NA NA NA
"5481" 1982 "41" NA 0.00178008219386794 NA NA NA NA NA NA
"5482" 1982 "42" NA 0.00159239290669512 NA NA NA NA NA NA
"5483" 1982 "43" NA 0.00135463621951401 NA NA NA NA NA NA
"5484" 1982 "44" NA 0.00106163806496603 NA NA NA NA NA NA
"5485" 1982 "45" NA 0.000707883839921344 NA NA NA NA NA NA
"5486" 1982 "46" NA 0.00028750346304569 NA NA NA NA NA NA
"5487" 1982 "47" NA 0.000205556810261221 NA NA NA NA NA NA
"5488" 1982 "48" NA 0.000777797010451404 NA NA NA NA NA NA
"5489" 1982 "49" NA 0.00143589892081198 NA NA NA NA NA NA
"5490" 1982 "50" NA 0.00218690077248805 NA NA NA NA NA NA
"5491" 1982 "51" NA 0.00303821386747408 NA NA NA NA NA NA
"5492" 1982 "52" NA 0.00399742640143873 NA NA NA NA NA NA
"5493" 1982 "53" NA 0.00507253125527019 NA NA NA NA NA NA
"5494" 1982 "54" NA 0.00627171679183929 NA NA NA NA NA NA
"5495" 1982 "55" NA 0.00760354861672768 NA NA NA NA NA NA
"5496" 1982 "56" NA 0.00907673961614438 NA NA NA NA NA NA
"5497" 1982 "57" NA 0.0107002665655842 NA NA NA NA NA NA
"5498" 1982 "58" NA 0.012483367248442 NA NA NA NA NA NA
"5499" 1982 "59" NA 0.0144353876800501 NA NA NA NA NA NA
"5500" 1982 "60" NA 0.0165658987655401 NA NA NA NA NA NA
"5501" 1982 "61" NA 0.0188845362539891 NA NA NA NA NA NA
"5502" 1982 "62" NA 0.0214009879332505 NA NA NA NA NA NA
"5503" 1982 "63" NA 0.0241250204238542 NA NA NA NA NA NA
"5504" 1982 "64" NA 0.0270663888869023 NA NA NA NA NA NA
"5505" 1982 "65" NA 0.0302347324346054 NA NA NA NA NA NA
"5506" 1982 "66" NA 0.0336396048794199 NA NA NA NA NA NA
"5507" 1982 "67" NA 0.0372902789785213 NA NA NA NA NA NA
"5508" 1982 "68" NA 0.0411957475809276 NA NA NA NA NA NA
"5509" 1982 "69" NA 0.0453648108437663 NA NA NA NA NA NA
"5510" 1982 "70" NA 0.0498057217772282 NA NA NA NA NA NA
"5511" 1982 "71" NA 0.0545264687565444 NA NA NA NA NA NA
"5512" 1982 "72" NA 0.0595343800914259 NA NA NA NA NA NA
"5513" 1982 "73" NA 0.0648360615528871 NA NA NA NA NA NA
"5514" 1982 "74" NA 0.0704376853037928 NA NA NA NA NA NA
"5515" 1982 "75" NA 0.0763442837648787 NA NA NA NA NA NA
"5516" 1982 "76" NA 0.0825603796844289 NA NA NA NA NA NA
"5517" 1982 "77" NA 0.0890893421221175 NA NA NA NA NA NA
"5518" 1982 "78" NA 0.0959332964369727 NA NA NA NA NA NA
"5519" 1982 "79" NA 0.103093698831336 NA NA NA NA NA NA
"5520" 1982 "80" NA 0.110570347844527 NA NA NA NA NA NA
"5521" 1982 "81" NA 0.11836218499905 NA NA NA NA NA NA
"5522" 1982 "82" NA 0.126466381413167 NA NA NA NA NA NA
"5523" 1982 "83" NA 0.134879382105904 NA NA NA NA NA NA
"5524" 1982 "84" NA 0.143596194448983 NA NA NA NA NA NA
"5525" 1982 "85" NA 0.152610327697549 NA NA NA NA NA NA
"5526" 1982 "86" NA 0.161914546150125 NA NA NA NA NA NA
"5527" 1982 "87" NA 0.171499848897135 NA NA NA NA NA NA
"5528" 1982 "88" NA 0.181356519144719 NA NA NA NA NA NA
"5529" 1982 "89" NA 0.191473485788656 NA NA NA NA NA NA
"5530" 1982 "90" NA 0.201838379217255 NA NA NA NA NA NA
"5531" 1982 "91" NA 0.212438225045067 NA NA NA NA NA NA
"5532" 1982 "92" NA 0.223258653716809 NA NA NA NA NA NA
"5533" 1982 "93" NA 0.234284761970607 NA NA NA NA NA NA
"5534" 1982 "94" NA 0.24550086457977 NA NA NA NA NA NA
"5535" 1982 "95" NA 0.25689092217037 NA NA NA NA NA NA
"5536" 1982 "96" NA 0.268438828945391 NA NA NA NA NA NA
"5537" 1982 "97" NA 0.280128382648571 NA NA NA NA NA NA
"5538" 1982 "98" NA 0.291943389971864 NA NA NA NA NA NA
"5539" 1982 "99" NA 0.303867896102365 NA NA NA NA NA NA
"5540" 1982 "100" NA 0.315886404262278 NA NA NA NA NA NA
"5541" 1982 "101" NA 0.327983812226564 NA NA NA NA NA NA
"5542" 1982 "102" NA 0.340146171009133 NA NA NA NA NA NA
"5543" 1982 "103" NA 0.352360078695819 NA NA NA NA NA NA
"5544" 1982 "104" NA 0.364613500751353 NA NA NA NA NA NA
"5545" 1982 "105" NA 0.376895990723159 NA NA NA NA NA NA
"5546" 1982 "106" NA 0.389198000101532 NA NA NA NA NA NA
"5547" 1982 "107" NA 0.401512242827739 NA NA NA NA NA NA
"5548" 1982 "108" NA 0.413832616795655 NA NA NA NA NA NA
"5549" 1982 "109" NA 0.426155493258639 NA NA NA NA NA NA
"5550" 1982 "110+" NA 1 NA NA NA NA NA NA
"5551" 1983 "0" NA 0.006 NA NA NA NA NA NA
"5552" 1983 "1" NA 0.00131493901010945 NA NA NA NA NA NA
"5553" 1983 "2" NA 0.00121917705942164 NA NA NA NA NA NA
"5554" 1983 "3" NA 0.00112338845719465 NA NA NA NA NA NA
"5555" 1983 "4" NA 0.00102751107939771 NA NA NA NA NA NA
"5556" 1983 "5" NA 0.000931460465293431 NA NA NA NA NA NA
"5557" 1983 "6" NA 0.000835101226501393 NA NA NA NA NA NA
"5558" 1983 "7" NA 0.00073827747707658 NA NA NA NA NA NA
"5559" 1983 "8" NA 0.000640796644039219 NA NA NA NA NA NA
"5560" 1983 "9" NA 0.000542435891078264 NA NA NA NA NA NA
"5561" 1983 "10" NA 0.000442960786251122 NA NA NA NA NA NA
"5562" 1983 "11" NA 0.000342113012766435 NA NA NA NA NA NA
"5563" 1983 "12" NA 0.000239626779267093 NA NA NA NA NA NA
"5564" 1983 "13" NA 0.000135231790302782 NA NA NA NA NA NA
"5565" 1983 "14" NA 2.86622843538095e-05 NA NA NA NA NA NA
"5566" 1983 "15" NA 8.03358393707592e-05 NA NA NA NA NA NA
"5567" 1983 "16" NA 0.000191976076031029 NA NA NA NA NA NA
"5568" 1983 "17" NA 0.000306449384843906 NA NA NA NA NA NA
"5569" 1983 "18" NA 0.000423873862837797 NA NA NA NA NA NA
"5570" 1983 "19" NA 0.000544261926319418 NA NA NA NA NA NA
"5571" 1983 "20" NA 0.000667557675299954 NA NA NA NA NA NA
"5572" 1983 "21" NA 0.000793525240794668 NA NA NA NA NA NA
"5573" 1983 "22" NA 0.000921852208941016 NA NA NA NA NA NA
"5574" 1983 "23" NA 0.00105206142791294 NA NA NA NA NA NA
"5575" 1983 "24" NA 0.00118349008346276 NA NA NA NA NA NA
"5576" 1983 "25" NA 0.00131537982950854 NA NA NA NA NA NA
"5577" 1983 "26" NA 0.0014467443024241 NA NA NA NA NA NA
"5578" 1983 "27" NA 0.00157647573504312 NA NA NA NA NA NA
"5579" 1983 "28" NA 0.00170320876358298 NA NA NA NA NA NA
"5580" 1983 "29" NA 0.00182546602226487 NA NA NA NA NA NA
"5581" 1983 "30" NA 0.0019415302601241 NA NA NA NA NA NA
"5582" 1983 "31" NA 0.0020494387280835 NA NA NA NA NA NA
"5583" 1983 "32" NA 0.00214709561559075 NA NA NA NA NA NA
"5584" 1983 "33" NA 0.00223207076146308 NA NA NA NA NA NA
"5585" 1983 "34" NA 0.0023017940414878 NA NA NA NA NA NA
"5586" 1983 "35" NA 0.00235340994127725 NA NA NA NA NA NA
"5587" 1983 "36" NA 0.00238376701632885 NA NA NA NA NA NA
"5588" 1983 "37" NA 0.00238955777930796 NA NA NA NA NA NA
"5589" 1983 "38" NA 0.00236709012629423 NA NA NA NA NA NA
"5590" 1983 "39" NA 0.00231251085630919 NA NA NA NA NA NA
"5591" 1983 "40" NA 0.00222163728207474 NA NA NA NA NA NA
"5592" 1983 "41" NA 0.00208994291479015 NA NA NA NA NA NA
"5593" 1983 "42" NA 0.00191272034301838 NA NA NA NA NA NA
"5594" 1983 "43" NA 0.00168481732338824 NA NA NA NA NA NA
"5595" 1983 "44" NA 0.00140089945467228 NA NA NA NA NA NA
"5596" 1983 "45" NA 0.00105527342513879 NA NA NA NA NA NA
"5597" 1983 "46" NA 0.0006418745291297 NA NA NA NA NA NA
"5598" 1983 "47" NA 0.00015444702227087 NA NA NA NA NA NA
"5599" 1983 "48" NA 0.000413728550622685 NA NA NA NA NA NA
"5600" 1983 "49" NA 0.00106956044726456 NA NA NA NA NA NA
"5601" 1983 "50" NA 0.00182032661443226 NA NA NA NA NA NA
"5602" 1983 "51" NA 0.00267369063277006 NA NA NA NA NA NA
"5603" 1983 "52" NA 0.00363749876602176 NA NA NA NA NA NA
"5604" 1983 "53" NA 0.00472001525128834 NA NA NA NA NA NA
"5605" 1983 "54" NA 0.00592970563508397 NA NA NA NA NA NA
"5606" 1983 "55" NA 0.00727542272821848 NA NA NA NA NA NA
