"Year" "Age" "mx" "qx" "ax" "lx" "dx" "Lx" "Tx" "ex"
"5336" 1981 "7" NA 0.00088995736314215 NA NA NA NA NA NA
"5337" 1981 "8" NA 0.000800152262390691 NA NA NA NA NA NA
"5338" 1981 "9" NA 0.000709099893517541 NA NA NA NA NA NA
"5339" 1981 "10" NA 0.000616463544407304 NA NA NA NA NA NA
"5340" 1981 "11" NA 0.000521861341805729 NA NA NA NA NA NA
"5341" 1981 "12" NA 0.000424895004159389 NA NA NA NA NA NA
"5342" 1981 "13" NA 0.000325143279174969 NA NA NA NA NA NA
"5343" 1981 "14" NA 0.000222169801816512 NA NA NA NA NA NA
"5344" 1981 "15" NA 0.000115537034683586 NA NA NA NA NA NA
"5345" 1981 "16" NA 4.81274564601607e-06 NA NA NA NA NA NA
"5346" 1981 "17" NA 0.000110429002022755 NA NA NA NA NA NA
"5347" 1981 "18" NA 0.000230584395791212 NA NA NA NA NA NA
"5348" 1981 "19" NA 0.000356005162386358 NA NA NA NA NA NA
"5349" 1981 "20" NA 0.000487012815571315 NA NA NA NA NA NA
"5350" 1981 "21" NA 0.000623847508909097 NA NA NA NA NA NA
"5351" 1981 "22" NA 0.000766713687774292 NA NA NA NA NA NA
"5352" 1981 "23" NA 0.000915733241038676 NA NA NA NA NA NA
"5353" 1981 "24" NA 0.00107092835363873 NA NA NA NA NA NA
"5354" 1981 "25" NA 0.00123226608385851 NA NA NA NA NA NA
"5355" 1981 "26" NA 0.00139957731916921 NA NA NA NA NA NA
"5356" 1981 "27" NA 0.00157261604014155 NA NA NA NA NA NA
"5357" 1981 "28" NA 0.00175096477055707 NA NA NA NA NA NA
"5358" 1981 "29" NA 0.00193412959519112 NA NA NA NA NA NA
"5359" 1981 "30" NA 0.00212144418485553 NA NA NA NA NA NA
"5360" 1981 "31" NA 0.0023120561766419 NA NA NA NA NA NA
"5361" 1981 "32" NA 0.00250500792774627 NA NA NA NA NA NA
"5362" 1981 "33" NA 0.00269907313469383 NA NA NA NA NA NA
"5363" 1981 "34" NA 0.00289291017470117 NA NA NA NA NA NA
"5364" 1981 "35" NA 0.00308492983178325 NA NA NA NA NA NA
"5365" 1981 "36" NA 0.00327327482926118 NA NA NA NA NA NA
"5366" 1981 "37" NA 0.00345593751652128 NA NA NA NA NA NA
"5367" 1981 "38" NA 0.00363052865376357 NA NA NA NA NA NA
"5368" 1981 "39" NA 0.0037944969830107 NA NA NA NA NA NA
"5369" 1981 "40" NA 0.00394494932056594 NA NA NA NA NA NA
"5370" 1981 "41" NA 0.00407862409306683 NA NA NA NA NA NA
"5371" 1981 "42" NA 0.00419205715661937 NA NA NA NA NA NA
"5372" 1981 "43" NA 0.00428127585398832 NA NA NA NA NA NA
"5373" 1981 "44" NA 0.00434209483211151 NA NA NA NA NA NA
"5374" 1981 "45" NA 0.00436988982316878 NA NA NA NA NA NA
"5375" 1981 "46" NA 0.00435956441268274 NA NA NA NA NA NA
"5376" 1981 "47" NA 0.00430576881627658 NA NA NA NA NA NA
"5377" 1981 "48" NA 0.00420252634914149 NA NA NA NA NA NA
"5378" 1981 "49" NA 0.00404360206762169 NA NA NA NA NA NA
"5379" 1981 "50" NA 0.00382223852997676 NA NA NA NA NA NA
"5380" 1981 "51" NA 0.00353111130821207 NA NA NA NA NA NA
"5381" 1981 "52" NA 0.00316261557572386 NA NA NA NA NA NA
"5382" 1981 "53" NA 0.00270849036398713 NA NA NA NA NA NA
"5383" 1981 "54" NA 0.00216014464677887 NA NA NA NA NA NA
"5384" 1981 "55" NA 0.00150832330900512 NA NA NA NA NA NA
"5385" 1981 "56" NA 0.000743497284472243 NA NA NA NA NA NA
"5386" 1981 "57" NA 0.000144404575278476 NA NA NA NA NA NA
"5387" 1981 "58" NA 0.00116600281453694 NA NA NA NA NA NA
"5388" 1981 "59" NA 0.00233217567037612 NA NA NA NA NA NA
"5389" 1981 "60" NA 0.00365439068405206 NA NA NA NA NA NA
"5390" 1981 "61" NA 0.00514433838478348 NA NA NA NA NA NA
"5391" 1981 "62" NA 0.00681409320642506 NA NA NA NA NA NA
"5392" 1981 "63" NA 0.00867613027262307 NA NA NA NA NA NA
"5393" 1981 "64" NA 0.0107430793665599 NA NA NA NA NA NA
"5394" 1981 "65" NA 0.013027863881688 NA NA NA NA NA NA
"5395" 1981 "66" NA 0.0155434928106088 NA NA NA NA NA NA
"5396" 1981 "67" NA 0.0183030282267745 NA NA NA NA NA NA
"5397" 1981 "68" NA 0.0213195615783174 NA NA NA NA NA NA
"5398" 1981 "69" NA 0.0246061159345863 NA NA NA NA NA NA
"5399" 1981 "70" NA 0.0281754236716976 NA NA NA NA NA NA
"5400" 1981 "71" NA 0.0320400507158807 NA NA NA NA NA NA
"5401" 1981 "72" NA 0.0362120678254469 NA NA NA NA NA NA
"5402" 1981 "73" NA 0.0407029717357248 NA NA NA NA NA NA
"5403" 1981 "74" NA 0.0455238651083102 NA NA NA NA NA NA
"5404" 1981 "75" NA 0.0506847545562717 NA NA NA NA NA NA
"5405" 1981 "76" NA 0.0561951414194428 NA NA NA NA NA NA
"5406" 1981 "77" NA 0.0620633158126508 NA NA NA NA NA NA
"5407" 1981 "78" NA 0.0682961918672465 NA NA NA NA NA NA
"5408" 1981 "79" NA 0.0748998857077475 NA NA NA NA NA NA
"5409" 1981 "80" NA 0.08187846615371 NA NA NA NA NA NA
"5410" 1981 "81" NA 0.0892349478412153 NA NA NA NA NA NA
"5411" 1981 "82" NA 0.0969701759774052 NA NA NA NA NA NA
"5412" 1981 "83" NA 0.105084062612107 NA NA NA NA NA NA
"5413" 1981 "84" NA 0.113574524266655 NA NA NA NA NA NA
"5414" 1981 "85" NA 0.122437357349589 NA NA NA NA NA NA
"5415" 1981 "86" NA 0.131667273184985 NA NA NA NA NA NA
"5416" 1981 "87" NA 0.141256372071766 NA NA NA NA NA NA
"5417" 1981 "88" NA 0.151195701037321 NA NA NA NA NA NA
"5418" 1981 "89" NA 0.161474292066379 NA NA NA NA NA NA
"5419" 1981 "90" NA 0.172079124701752 NA NA NA NA NA NA
"5420" 1981 "91" NA 0.18299621435037 NA NA NA NA NA NA
"5421" 1981 "92" NA 0.194209371802291 NA NA NA NA NA NA
"5422" 1981 "93" NA 0.205701590930505 NA NA NA NA NA NA
"5423" 1981 "94" NA 0.217454567925765 NA NA NA NA NA NA
"5424" 1981 "95" NA 0.229448794692714 NA NA NA NA NA NA
"5425" 1981 "96" NA 0.241664286498412 NA NA NA NA NA NA
"5426" 1981 "97" NA 0.254080090582841 NA NA NA NA NA NA
"5427" 1981 "98" NA 0.266674965520943 NA NA NA NA NA NA
"5428" 1981 "99" NA 0.27942753439043 NA NA NA NA NA NA
"5429" 1981 "100" NA 0.29231657815418 NA NA NA NA NA NA
"5430" 1981 "101" NA 0.305321216761023 NA NA NA NA NA NA
"5431" 1981 "102" NA 0.318421721560152 NA NA NA NA NA NA
"5432" 1981 "103" NA 0.33159895979903 NA NA NA NA NA NA
"5433" 1981 "104" NA 0.344835471418486 NA NA NA NA NA NA
"5434" 1981 "105" NA 0.358115866410129 NA NA NA NA NA NA
"5435" 1981 "106" NA 0.37142598739714 NA NA NA NA NA NA
"5436" 1981 "107" NA 0.384754845526396 NA NA NA NA NA NA
"5437" 1981 "108" NA 0.398093166901894 NA NA NA NA NA NA
"5438" 1981 "109" NA 0.41143536893243 NA NA NA NA NA NA
"5439" 1981 "110+" NA 1 NA NA NA NA NA NA
"5440" 1982 "0" NA 0.006 NA NA NA NA NA NA
"5441" 1982 "1" NA 0.0013798903592276 NA NA NA NA NA NA
"5442" 1982 "2" NA 0.00129341963895338 NA NA NA NA NA NA
"5443" 1982 "3" NA 0.00120691001562356 NA NA NA NA NA NA
"5444" 1982 "4" NA 0.00112027546198248 NA NA NA NA NA NA
"5445" 1982 "5" NA 0.00103340017242367 NA NA NA NA NA NA
"5446" 1982 "6" NA 0.000946100259234474 NA NA NA NA NA NA
"5447" 1982 "7" NA 0.000858164688173384 NA NA NA NA NA NA
"5448" 1982 "8" NA 0.000769333313768547 NA NA NA NA NA NA
"5449" 1982 "9" NA 0.000679301435660769 NA NA NA NA NA NA
"5450" 1982 "10" NA 0.00058774524444467 NA NA NA NA NA NA
"5451" 1982 "11" NA 0.000494298923415209 NA NA NA NA NA NA
"5452" 1982 "12" NA 0.000398581545838887 NA NA NA NA NA NA
"5453" 1982 "13" NA 0.000300191228435364 NA NA NA NA NA NA
"5454" 1982 "14" NA 0.000198711384790113 NA NA NA NA NA NA
"5455" 1982 "15" NA 9.37245237043163e-05 NA NA NA NA NA NA
"5456" 1982 "16" NA 1.51803702273545e-05 NA NA NA NA NA NA
"5457" 1982 "17" NA 0.000128407728874799 NA NA NA NA NA NA
"5458" 1982 "18" NA 0.000246332800657307 NA NA NA NA NA NA
"5459" 1982 "19" NA 0.000369288568997559 NA NA NA NA NA NA
"5460" 1982 "20" NA 0.000497578655205818 NA NA NA NA NA NA
"5461" 1982 "21" NA 0.000631426532552223 NA NA NA NA NA NA
"5462" 1982 "22" NA 0.00077102004268092 NA NA NA NA NA NA
"5463" 1982 "23" NA 0.000916464407800284 NA NA NA NA NA NA
"5464" 1982 "24" NA 0.00106776829161507 NA NA NA NA NA NA
"5465" 1982 "25" NA 0.00122488716031505 NA NA NA NA NA NA
"5466" 1982 "26" NA 0.00138764465391782 NA NA NA NA NA NA
"5467" 1982 "27" NA 0.00155578937700525 NA NA NA NA NA NA
"5468" 1982 "28" NA 0.00172890161858861 NA NA NA NA NA NA
"5469" 1982 "29" NA 0.00190648689877502 NA NA NA NA NA NA
"5470" 1982 "30" NA 0.00208788323219562 NA NA NA NA NA NA
"5471" 1982 "31" NA 0.00227224896175051 NA NA NA NA NA NA
"5472" 1982 "32" NA 0.00245864000285937 NA NA NA NA NA NA
"5473" 1982 "33" NA 0.00264584954273979 NA NA NA NA NA NA
"5474" 1982 "34" NA 0.0028325582841001 NA NA NA NA NA NA
"5475" 1982 "35" NA 0.00301720604882052 NA NA NA NA NA NA
"5476" 1982 "36" NA 0.00319797117234988 NA NA NA NA NA NA
"5477" 1982 "37" NA 0.00337288566609348 NA NA NA NA NA NA
"5478" 1982 "38" NA 0.00353961092925527 NA NA NA NA NA NA
"5479" 1982 "39" NA 0.003695651278365 NA NA NA NA NA NA
"5480" 1982 "40" NA 0.00383817996034697 NA NA NA NA NA NA
"5481" 1982 "41" NA 0.00396401238806084 NA NA NA NA NA NA
"5482" 1982 "42" NA 0.00406976725832524 NA NA NA NA NA NA
"5483" 1982 "43" NA 0.00415156980823531 NA NA NA NA NA NA
"5484" 1982 "44" NA 0.00420533983917605 NA NA NA NA NA NA
"5485" 1982 "45" NA 0.00422657593679999 NA NA NA NA NA NA
"5486" 1982 "46" NA 0.00421032288551848 NA NA NA NA NA NA
"5487" 1982 "47" NA 0.00415138246721629 NA NA NA NA NA NA
"5488" 1982 "48" NA 0.00404395618413377 NA NA NA NA NA NA
"5489" 1982 "49" NA 0.0038819982047523 NA NA NA NA NA NA
"5490" 1982 "50" NA 0.00365896092313608 NA NA NA NA NA NA
"5491" 1982 "51" NA 0.00336774859339851 NA NA NA NA NA NA
"5492" 1982 "52" NA 0.00300099453661928 NA NA NA NA NA NA
"5493" 1982 "53" NA 0.00255069921784607 NA NA NA NA NA NA
"5494" 1982 "54" NA 0.00200854601441713 NA NA NA NA NA NA
"5495" 1982 "55" NA 0.00136558280886498 NA NA NA NA NA NA
"5496" 1982 "56" NA 0.000612598498368284 NA NA NA NA NA NA
"5497" 1982 "57" NA 0.000260124687866844 NA NA NA NA NA NA
"5498" 1982 "58" NA 0.00126282951773812 NA NA NA NA NA NA
"5499" 1982 "59" NA 0.00240601003340026 NA NA NA NA NA NA
"5500" 1982 "60" NA 0.00370074048858473 NA NA NA NA NA NA
"5501" 1982 "61" NA 0.00515831113440194 NA NA NA NA NA NA
"5502" 1982 "62" NA 0.00679037416185271 NA NA NA NA NA NA
"5503" 1982 "63" NA 0.00860896535422831 NA NA NA NA NA NA
"5504" 1982 "64" NA 0.0106262765712943 NA NA NA NA NA NA
"5505" 1982 "65" NA 0.0128548113309081 NA NA NA NA NA NA
"5506" 1982 "66" NA 0.0153071645590753 NA NA NA NA NA NA
"5507" 1982 "67" NA 0.0179959866747306 NA NA NA NA NA NA
"5508" 1982 "68" NA 0.0209339476641436 NA NA NA NA NA NA
"5509" 1982 "69" NA 0.024133655392771 NA NA NA NA NA NA
"5510" 1982 "70" NA 0.0276074631691078 NA NA NA NA NA NA
"5511" 1982 "71" NA 0.0313675687421624 NA NA NA NA NA NA
"5512" 1982 "72" NA 0.0354256925029924 NA NA NA NA NA NA
"5513" 1982 "73" NA 0.039793024214553 NA NA NA NA NA NA
"5514" 1982 "74" NA 0.0444803828700241 NA NA NA NA NA NA
"5515" 1982 "75" NA 0.0494975430913398 NA NA NA NA NA NA
"5516" 1982 "76" NA 0.0548537980711903 NA NA NA NA NA NA
"5517" 1982 "77" NA 0.0605572845793267 NA NA NA NA NA NA
"5518" 1982 "78" NA 0.0666148187402301 NA NA NA NA NA NA
"5519" 1982 "79" NA 0.073032470705165 NA NA NA NA NA NA
"5520" 1982 "80" NA 0.0798144270413659 NA NA NA NA NA NA
"5521" 1982 "81" NA 0.086963875381815 NA NA NA NA NA NA
"5522" 1982 "82" NA 0.0944818912065159 NA NA NA NA NA NA
"5523" 1982 "83" NA 0.102368661197536 NA NA NA NA NA NA
"5524" 1982 "84" NA 0.110622523397681 NA NA NA NA NA NA
"5525" 1982 "85" NA 0.119239832688067 NA NA NA NA NA NA
"5526" 1982 "86" NA 0.128215900876307 NA NA NA NA NA NA
"5527" 1982 "87" NA 0.137543489877986 NA NA NA NA NA NA
"5528" 1982 "88" NA 0.147214335018075 NA NA NA NA NA NA
"5529" 1982 "89" NA 0.157218214934431 NA NA NA NA NA NA
"5530" 1982 "90" NA 0.167542918280624 NA NA NA NA NA NA
"5531" 1982 "91" NA 0.178175263011233 NA NA NA NA NA NA
"5532" 1982 "92" NA 0.189099785151552 NA NA NA NA NA NA
"5533" 1982 "93" NA 0.200300127323268 NA NA NA NA NA NA
"5534" 1982 "94" NA 0.211758422004114 NA NA NA NA NA NA
"5535" 1982 "95" NA 0.223455604915297 NA NA NA NA NA NA
"5536" 1982 "96" NA 0.235372151218848 NA NA NA NA NA NA
"5537" 1982 "97" NA 0.247487567675336 NA NA NA NA NA NA
"5538" 1982 "98" NA 0.25978105757708 NA NA NA NA NA NA
"5539" 1982 "99" NA 0.27223161717477 NA NA NA NA NA NA
"5540" 1982 "100" NA 0.28481833507093 NA NA NA NA NA NA
"5541" 1982 "101" NA 0.29752060235028 NA NA NA NA NA NA
"5542" 1982 "102" NA 0.310318866306604 NA NA NA NA NA NA
"5543" 1982 "103" NA 0.323194131080606 NA NA NA NA NA NA
"5544" 1982 "104" NA 0.336128999943441 NA NA NA NA NA NA
"5545" 1982 "105" NA 0.349108080768272 NA NA NA NA NA NA
"5546" 1982 "106" NA 0.362117189309099 NA NA NA NA NA NA
"5547" 1982 "107" NA 0.375145261035918 NA NA NA NA NA NA
"5548" 1982 "108" NA 0.388182936513931 NA NA NA NA NA NA
"5549" 1982 "109" NA 0.401224556973184 NA NA NA NA NA NA
"5550" 1982 "110+" NA 1 NA NA NA NA NA NA
"5551" 1983 "0" NA 0.006 NA NA NA NA NA NA
"5552" 1983 "1" NA 0.00140646965215907 NA NA NA NA NA NA
"5553" 1983 "2" NA 0.00131818941311221 NA NA NA NA NA NA
"5554" 1983 "3" NA 0.00122986711692198 NA NA NA NA NA NA
"5555" 1983 "4" NA 0.00114140823452716 NA NA NA NA NA NA
"5556" 1983 "5" NA 0.00105268592499069 NA NA NA NA NA NA
"5557" 1983 "6" NA 0.000963501027370398 NA NA NA NA NA NA
"5558" 1983 "7" NA 0.000873625804381187 NA NA NA NA NA NA
"5559" 1983 "8" NA 0.00078278175943061 NA NA NA NA NA NA
"5560" 1983 "9" NA 0.000690644803821803 NA NA NA NA NA NA
"5561" 1983 "10" NA 0.000596870910127916 NA NA NA NA NA NA
"5562" 1983 "11" NA 0.000501071391764913 NA NA NA NA NA NA
"5563" 1983 "12" NA 0.000402841555595678 NA NA NA NA NA NA
"5564" 1983 "13" NA 0.000301754616369369 NA NA NA NA NA NA
"5565" 1983 "14" NA 0.000197368046836986 NA NA NA NA NA NA
"5566" 1983 "15" NA 8.92380303663756e-05 NA NA NA NA NA NA
"5567" 1983 "16" NA 2.30735069728388e-05 NA NA NA NA NA NA
"5568" 1983 "17" NA 0.000139998404099729 NA NA NA NA NA NA
"5569" 1983 "18" NA 0.000261939763018916 NA NA NA NA NA NA
"5570" 1983 "19" NA 0.000389257728115144 NA NA NA NA NA NA
"5571" 1983 "20" NA 0.000522282636051699 NA NA NA NA NA NA
"5572" 1983 "21" NA 0.000661263750890043 NA NA NA NA NA NA
"5573" 1983 "22" NA 0.000806414498128858 NA NA NA NA NA NA
"5574" 1983 "23" NA 0.000957865314202499 NA NA NA NA NA NA
"5575" 1983 "24" NA 0.00111564823547294 NA NA NA NA NA NA
"5576" 1983 "25" NA 0.00127974093863377 NA NA NA NA NA NA
"5577" 1983 "26" NA 0.00144998649136507 NA NA NA NA NA NA
"5578" 1983 "27" NA 0.0016261513874371 NA NA NA NA NA NA
"5579" 1983 "28" NA 0.00180783043399419 NA NA NA NA NA NA
"5580" 1983 "29" NA 0.00199454149562049 NA NA NA NA NA NA
"5581" 1983 "30" NA 0.00218562852715744 NA NA NA NA NA NA
"5582" 1983 "31" NA 0.00238025015803148 NA NA NA NA NA NA
"5583" 1983 "32" NA 0.00257745975851618 NA NA NA NA NA NA
"5584" 1983 "33" NA 0.00277604096678473 NA NA NA NA NA NA
"5585" 1983 "34" NA 0.00297466167076088 NA NA NA NA NA NA
"5586" 1983 "35" NA 0.00317174088087253 NA NA NA NA NA NA
"5587" 1983 "36" NA 0.00336542685592922 NA NA NA NA NA NA
"5588" 1983 "37" NA 0.00355371690604132 NA NA NA NA NA NA
"5589" 1983 "38" NA 0.00373422698091642 NA NA NA NA NA NA
"5590" 1983 "39" NA 0.00390441015920907 NA NA NA NA NA NA
"5591" 1983 "40" NA 0.00406137451169503 NA NA NA NA NA NA
"5592" 1983 "41" NA 0.00420186104191967 NA NA NA NA NA NA
"5593" 1983 "42" NA 0.0043224085670674 NA NA NA NA NA NA
"5594" 1983 "43" NA 0.00441904669515691 NA NA NA NA NA NA
"5595" 1983 "44" NA 0.00448759156993508 NA NA NA NA NA NA
"5596" 1983 "45" NA 0.00452341865243501 NA NA NA NA NA NA
"5597" 1983 "46" NA 0.00452143310254037 NA NA NA NA NA NA
"5598" 1983 "47" NA 0.00447628826773199 NA NA NA NA NA NA
"5599" 1983 "48" NA 0.00438201438504843 NA NA NA NA NA NA
"5600" 1983 "49" NA 0.0042323851758574 NA NA NA NA NA NA
"5601" 1983 "50" NA 0.00402065394624213 NA NA NA NA NA NA
"5602" 1983 "51" NA 0.00373950341205199 NA NA NA NA NA NA
"5603" 1983 "52" NA 0.00338133450506512 NA NA NA NA NA NA
"5604" 1983 "53" NA 0.00293789087294832 NA NA NA NA NA NA
"5605" 1983 "54" NA 0.00240058353049149 NA NA NA NA NA NA
"5606" 1983 "55" NA 0.00176015024508823 NA NA NA NA NA NA
